,id,name,reviews.rating,reviews.text,reviews.title,sentiment
1029,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I like that it is a good reader and that you can also put some apps on it -- I use it to check email, one note, etc. but primarily as a reader.",Best deal on a reader tablet,positive
1030,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Got this tablet cause I wanted to start reading more graphic novels and manga and was very impressed with it it runs smooth and even use Hulu and netflix on it. My only flaw with it is that there are ads on your lock screen though you can take them off for $15 other than that it's a grade little tablet!,Awesome tablet only one flaw,positive
1031,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,My wife wanted this and I got it for her. She has been totally happy with it. She loves it for its size for reading online books.,Perfect Gift,positive
1032,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,I am very pleased with my purchase the tablet is a great project is there a product is very versatile,Good product,positive
1033,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Great tablet. Easy to use. Will recommend it to others.,Great tablet.,positive
1034,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"If you're looking for a small but effective tablet that's reasonably priced, this tablet is the one for you. It's easy to understand the directions, therefore making it a snap to learn how to work the tablet. It comes in different colors and is easy to read and use. Give it a try. Thanks, Best Buy!!!",Another great tablet,positive
1035,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Very competitive Price - Unit works well we like color and size,For wife - likes it,positive
1036,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"The HD8 and HD7 are amazing for the price. They aren't top powered tablets, but they're functional tablets. Right now, in Feb 2017, either one is a good replacement for the Nexus 7.",Very Nice,positive
1037,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Bought this for my niece and she loves it. Very easy to use from what she tells me!,Great gift for readers,positive
1038,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",2.0,I really liked the build quality but the very lackluster performance and minuscule battery life didn't make it a keeper for me.,Has potential.,negative
1039,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Such a a great tablet that does everything, love it!",amazon fire!,positive
1040,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I am an avid Amazon user for shopping and tablets, I bought a different model for my younger brother and now purchased this one for my grandparents and they love it!",Amazon Lover,positive
1041,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I purchased this for my parents who were always viewing facebook or other videos on their cell phones, this Amazon tablet is perfect for them! It's user friendly and if you have an Amazon Prime account has great access to movies and music.",Great for Parents,positive
1042,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"I've had iPad mini's before so this tablet in my opinion can't compare. However, that being said. I bought this tablet for the purpose to watch Netflix and read books on. In my opinion it handles these two task perfectly. The screen isn't as clear and crisp like other tablets but hey I didn't pay $300 for it either. I like this size and it seems fast. I'd have to say I like it a lot. On another note, I'm giving this review only 4 stars because i am absolutely annoyed at Best Buy and their shipping. This is about the 3rd time I've ordered a product and had it shipped to me and Best Buy said it would be here at a certain date and UPS screws It up every time. Don't have any issues anywhere else but always when I order from Best Buy and have it mailed to me. Anyways, the tablet is good for the price and I'd recommend it over any other lower end teblets.",Good for the price,positive
1043,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I bought one for my 9 year old son for his birthday - and now we are buying another one for our ten year old. We have had some tech issues as we are juggling three tablets on one account - but with careful monitoring, it's ok.",Wonderful starter for a child,positive
1044,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Wonderful little buy! Tired of my bulky tablet. This one stays charged a lot longer!,Wonderful buy for the money spent,positive
1045,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"Nice tablet with the slightly bigger screen, great for tv, movies and reading especially for older eyes. Good size as well, it fits nicely into a purse or tote without being too heavy",Great tablet for entertainment,positive
1046,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,I like because I can download movies to watch offline with netflix,My second one,positive
1047,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,I bought this tablet for my mom on her birthday recently. She loves it and uses it all the time.,Fire HD,positive
1048,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,I always wanted a tablet and finally decided on the amazon fire 8. It is awesome and I love it.I downloaded some games and I am enjoying them. It is great for internet too. Definitely worth the price. You get a lot for the money. It had lots more options too.,Love this tablet,positive
1049,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"It was okay, but most of my apps were stripped down versions on the HD-Fire. It was inexpeisve, but you get what you pay for. The O/S is pretyy premitive. The hardware does fell nice. I would say it is the perfect device for an older or younger person.",Ho-hum!,positive
1050,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,ok for price a little slow and doesn't have as many apps as google play.,good for price,negative
1051,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I have owned several kindles. I don't know what I do to them, but they tend to die rather quickly. Thank goodness for Best Buy's extra protection. The last two that quit on me were replaced quickly and effortlessly. Excellent customer service as well!",Just as expected,positive
1052,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Love using this Kindle to look up real estate sales, play mind games, and take pictures. Love the bigger screen and the great resolution. Sound is also far superior to my older model Lindle.",Fun adult toy,positive
1053,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Wife loves it. She said it opens much faster and likes auto updates for apps.,nice upgrade,positive
1054,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Super easy to set up and use :)Got one for daughter and got one for self!!!!!!,great for a beginner,positive
1055,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"the tablet is great, but all the advertising is annoying","works great, but.....",negative
1056,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"This Tablet does absolutely everything I want! I can watch TV Shows or Movies, check my Mail, Facebook, Google.......pay all my bills. It processes fast and has a beautiful screen. As I said: Everything I want in a Tablet for less than $100!",You get the entire World for less than $100!,positive
1057,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"And she has been happy about it ever since. Not being that tech saavy, this specific device has a user-friendly tutorial to help get started.",Purchased for Mother as a present,positive
1058,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"Got this to replace the Samsung tab A 7"". That Samsung tab lagged a lot but I haven't seemed to have as much problems on the fire tab, the only downside is that the battery dies fast.",Good purchase,negative
1059,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I have had a Samsung Tablet for 3 years, and I have to say that I love this Amazon Kindle 10x better. The picture quality is amazing, it is light weight, it is easy to navigate.",Great Kindle,positive
1060,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Great tablet, great screen, great price! Very user friendly, especially for a not so Tech savvy person.",Very user friendly!,positive
1061,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,This is as good as my my Ipod! I would recommend it,Love it!,positive
1062,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Needed a new tablet for reading books, movies and surfing the Web. This meets all my needs!",Great tablet for the price!,positive
1063,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Great upgrade from Kindle Fire. Reasonably priced for product.,Clear & crisp!,positive
1064,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,I would recommend this to my friends that you can shop on amazon has many preloaded games. Many Apps,Great for beginner,positive
1065,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Great Product and great Price! Love it i would recommend to anyone who is looking for tablet on a good price,Awesome,positive
1066,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Simple and easy to use!! The wife takes it everywhere!,Love it!,positive
1067,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Easy to use! Just plug in and search for your favorite movies and TV shows.,Great for movies and TV shows,positive
1068,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I love my new Fire HD! I had one of the first generation Kindle Fire, and loved it, love this one even more!!!","Great HD Clarity, faster browsing",positive
1069,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,I didn't do any in depth research on this particular tablet. The price and speed were good for what I wanted it for. My only con is not being able to clear the home screen of apps or relocate them so I can see my personal home screen picture.,Great tablet for speed,neutral
1070,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,I gave it as a gift to a friend who is a senior citizen who had an Amazon Paperwhite. I thought this would be a lovely upgrade for her and it has been. She loves it!!,This Fire works great for the person I gave it to.,positive
1071,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Great device very functional love it will recommend,Great,positive
1072,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Bought this for my Father-In-Law for Christmas and he loves it. Easy to use and has already bought 5 books for it!,Great Product,positive
1073,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Can't say enough good about it. My 10 year old loves it.,Love it!,positive
1074,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Enjoy the Kindle, fun games, can access the Internet, read books, etc.",Awesome,positive
1075,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,The tablet works just great and the price can't be beat!,Great tablet,positive
1076,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,We did get this when it was in sale for about 50$ and for that this is an incredible value tablet perfect for anyone who wants a screen without paying premium prices. Build quality is fine and screen isn't the best but definitely usable.,Perfect gift,positive
1077,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,It's not a regular tablet but I just use it to use Facebook,Good for what I use it for,neutral
1078,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,The screen is clear and tablet is faster than i expected. Great colors also!,Great tablet,positive
1079,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Not the most powerful tablet but is flawless when utilizing the Amazon programs,Very useful for the low cost,positive
1080,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Bought this for my elderly mother who was wanting the ability to read and/or listen to books. After a slow start getting her going (she is not tech savvy) she is really enjoying the versatility of this tablet. Although it does not have cellular data ability, which she had no use for, it gives her the flexibility to connect to wireless networks when she makes her weekly casino visits.",good tablet,positive
1081,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,"For the price it can't be beat. That being said I had to return mine after a week. I just couldn't get over the low resolution screen. It works well for movies and the Web, but I needed it to also show off my photos to others.",Amazon is amazing,neutral
1082,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,This was a gift to a friend. So far she loves it..,Gift,positive
1083,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Books and magazines are easy to access and read!!!,Great product!,positive
1084,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Bought this for my 8 year old in place of a Nabi that didn't work out of the package. Great basic tablet for this.,Great basic tablet,positive
1085,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"As I reviewed different tablets, this tablet kept coming back as my best option for the items I was looking for. It IS a great tablet, but there are a few things I don't really like about it. I didn't realize that Amazon has it's OWN browser SILK. Everything even your banking info goes through Amazon. Not sure I like that. Also, items don't automatically close out when you leave a page and I have to frequently hit the button on the bottom and close out multiple items. It might just be that I am not THAT computer savoy, though I do know how to navigate my way around. Sometimes the touch feature just seems to freeze and won't recognize that I am attempting 'touch'. Lastly, the on/off button is right where you hold the tablet on the side, so I am often 'accidently' shutting it down. Most annoying! Overall, I am happy with my purchase and for the price I like it. Just wanted to point out the other items.",Mom's Firestick,negative
1086,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,serves all my needs in a economy tablet and I would reccomend it to all.,great value,positive
1087,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Good product with best price available in the market place,Good product,positive
1088,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Tablet is a great tool to use the world wide web and check email.,Great for web surfing and email,positive
1089,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"works great, wife loves it. Always happy with the kindle",Great tablet,positive
1090,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Has a few quirks that are disconcerting bur overall a great product.,Does the job,positive
1091,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Only a few quirks when it comes to this Kindle. Better quality sound and display.,New and improved kindle,positive
1092,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Great tablet. Picture is super sharp and so easy to read.,Amazon - Fire HD8 - 8 - Tablet - 16GB,positive
1093,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,I picked this tablet up for a 5 year old grandchild as a way to learn how to use a tablet works fine .,basic tablet,positive
1094,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"We previously bought a 7 inch, 8 GB Kindle for my son which he used a lot. Eventually though he dropped it and it no longer worked. This past Christmas we purchased the Amazon Fire HD8, 16 GB.This model was an improvement over the previous one. With twice the internal storage, my son wasn't always coming to me to delete games because he ran out of storage. Another great feature is the external SD card slot. We bought a 32 GB card and he's not had to delete anything.The quad-core processor is a big improvement over the previous gen model. Apps and games load quickly with not lag in running them. There also seemed to be an improvement in the battery life so it doesn't have to be charging all the time or plugged in the the power cord.This is a great purchase for any child!",Second Kindle For My Son,positive
1095,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Excellent product.Relable.Maximum speed.Fast downloading,Good,positive
1096,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Love this tablet. It's big enough so I can see. It works with my prime so I can watch movies or stream music.,Love the Amazon Fire,positive
1097,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,I purchased a Kindle a few years ago and Have loved the flexibility it give me. I can browse the internet without moving to my desk to get on my personal computer. I love the fact that I can continue to read my books while I travel. Doctor Office Visits seem to just roll by more calmly now because I can ignore the office chatter and the TV selections I rather not watch. I encouraged others to make the purchase and several have done just that. This is my second purchase. Love It!,Great Kindle,positive
1098,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,I purchased this for my mother and she has been going on about how wonderful the Amazon fire is. It's the perfect size easy to use and she can even do her banking on it which she loves. I would definitely recommend the Amazon fire thank you,The Amazon fire is the perfect size,positive
1099,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"This is my second kindle. I love using them for reading, web searching, etc. I download some of my favorite knitting patterns, so when on the road I have something to work with.I love love love this kindle. Bigger screen, slimmer and lighter.",Great kindle,positive
1100,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Great tablet just what my wife wanted, loves the wifi, much better than her old one.",Great tablet,positive
1101,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Was a gift and they love the tablet! Its a great price and works awesome!,Great Price......,positive
1102,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,The amazon fire tablet 2016 is quite good. It provides sufficient content & ability to do all of the basics one requires in a tablet. The 8 inch screen is bright and provides various settings. The tablet's light weight makes it very portable.,Excellent tablet for the low price,positive
1103,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Need to buy a tablet for my Mother as a Christmas gift. Functionality is great and she uses it for all her online needs,Great Tablet,positive
1104,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,The Fire HD 8 is the perfect size EReader. Big enough to see the text but small enough to hold comfortably.,Perfect size,positive
1105,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I bought this Amazon Fire HD8 as a Christmas present for my wife. It is the second tablet I have given to her over the past 5 years. She LOVES it! It goes wherever she goes. The Fire is more than portable and so easy to use. As the saying goes: ""A Happy Wife Means A Happy Life"". I wouldn't hesitate to recommend the Fire to anyone!",This Product Is On Fire!!,positive
1106,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Gave this to my daughter for Christmas. She loves it. Uses it every day. Good buy!,Great tablet,positive
1107,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"I use it mainly for reading e-books and browsing. However, I wished there were more apps available. Also, before unlocking the tablet, ads are shown in the lockscreen. If the tab is locked, it stops streaming the ads. You can pay $15 to disable the ads permanently. I only recommend this for basic use. If you want to use it for games or other apps, I would recommend a stronger tablet like the ipad or samsung galaxy.",Works for my applications,neutral
1108,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"This is my second Kindle Fire, and the only reason is because I upgraded. They're a great little tablet. Very versatile and fast loading times. Definitely recommend.",Second Kindle,positive
1109,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Good quality android tablet. also makes a very nice gift.,Good tablet.,positive
1110,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,I purchased this for my 12 year old and it was at a great price point. I like the parental controls feature with the multiple profiles. This allows me to control what she has access to which is a plus for me.,Nice tablet for price,positive
1111,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Thanks perfect for my little kids they love this tablet good quality and fast enough for them,Perfect for my kids,positive
1112,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Can't say enough about the Kindle Fire. It literally is fiiiiiiyah... fast, easy to use, and an all-around perfect tablet. Recommend keeping an eye out for special pricing at holidays to save some cheddar, but otherwise I'd say pick this little black rectangle of portable interwebz awesomeness up the first chance you get.",FIIIIIIIIYAH!!!!,positive
1113,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"The best product for the money. East to use, great color, great features. easy to set up and battery life is great.",Amazing Tablet!!,positive
1114,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,This was a gift for a family member they really enjoy all the options of getting books,Great as a gift they love it better than paper bac,positive
1115,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"I bought this one for 40$ during the black Friday sale, as a gift to my cousin. He was flattered by the performance, even I didn't expect it to be this good! It works flawlessly with the usual games and apps, what you are going to miss the most is YouTube, amazon's app store does not have youtube. Other than that it meets all my requirements for daily use.",Excellent for the price paid,positive
1116,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Best B It is helping them to learn to read and follow directions .Best Buy had the products and provided great customer service. Grandsons are enjoying product use.,Great for my grandsons,positive
1117,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,This tablet exceeds its reviews. its easy to use and the screen is great.,Amazon is the best,positive
1118,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"My husband and I purchased the new Amazon Kindle Fire HD 8 tablets for our 16 yr old son and 12 yr old daughter for Christmas. I have an older version 7 in myself so I already knew we were buying a durable tablet. The new ones are awesome and they had them in colors so very easy to distinguish who's is whom We purchased during Black Friday and got them for $30 off, which was an amazing discount and made me love it even more. We had shopped around many places prior to and. They are light weight and the screen is plenty big enough for them to watch movies, play games, do homework and video calls friends and family out of town. They seem to have plenty of space and nice to know that we can add memory if we need to.The tablets hold up to the everyday life of the kids accidental drops kicks and their 3 yr old sister lol. Would definitely recommend this product to anyone who is in the market for a new tablet for themselves or children. Will buy again in the future if these ever quick working.",Awesome product! Amazing Price!,positive
1119,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Bought it for my little grandson he likes games, he can play with it where ever there is wifi.",very good tablet,positive
1120,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"the tablet was on sale for a good price, and they had enough in stock for the CHRISTMAS season> grand children were thrilled.",good price for the tablet,positive
1121,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Good tablet and a great price. I use it for reading, Netflix and email.",Good buy at BestBuy,positive
1122,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"good for beginners play games ,take picture and recording videos old the time",fire,positive
