,name,brand,reviews.rating,reviews.text,reviews.title,sentiment
15257,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,This is a nice and inexpensive tablet. Great for reading on or looking up info on the Internet. Only downfall is you can't download some online games onto it.,Amazon fire 7,Positive
15258,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Bought for my son. Works great. Great tablet for the $.,worth the $,Positive
15259,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This was purchased for my mom who is not a computer person. It is very easy for her to use.,Easy to use,Positive
15260,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I love how easy and interactive product is. Set up in a snap with easy to follow directions.,East to use,Positive
15261,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Works great! Just the right size. Would recommend to family and friends.,Great product!,Positive
15262,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Great product. Excellent for small business, kids etc. Good on the go.",Great product,Positive
15263,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this for my wife as a gift to replace her older fire. Absolutely loves it. Has all of the features she needs. I don't think there is a better tablet on the market and the value is incredible.,Best tablet on the market for the money,Positive
15264,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Love the communications with alexa and the new home display.,Works great,Positive
15265,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Nice camera. Learning how to use it, but it is easy",Great camera,Positive
15266,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,1.0,"Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs.",Not user Friendly,Neutral
15267,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My 6yr old son loves the tablet!I plan on purchasing another Fire tablet!,Great tablet!,Neutral
15268,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"I am a senior citizen who is not that great on computers or tablets, therefore, I need a book to help me understand how to do things on the tablet. I could not believe that this tablet did not come with an instruction booklet. It's taking me some time but I am learning how to get around this thing. That's why I can only give this product 4 stars instead of 5.",Appears good but should come with instruction book,Positive
15269,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Purchased this tablet for my 9 year old stepdaughter as a step up from my old cell phone. She loves it and uses it as much as possible. Very easy for to navigate through, even with her still struggling somewhat with reading some words.",It's perfect!!,Neutral
15270,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Overall, not a bad tablet. The price is good and the features are pretty nice. It was bought as a gift and I can say that she loved it.",Great buy,Positive
15271,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Great for kids. Simple and inexpensive. 16G must better than 8G,Simple tablet,Positive
15272,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"My nephew loved the tablet. He's able to download his games and has not experienced any issues as of yet. Fast and efficient, but you will need an Amazon account to run the tablet properly.",Great Christmas gift!,Positive
15273,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My daughter loves her tablet because she can carry it to all places,great for my daughter to view videos,Neutral
15274,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Cute little fire. It seems to be worth the value for all the things it can do. It could run a little faster. Nice for the buy.,Nice tablet simple and too many things to do.,Positive
15275,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I brought this for my granddaughter and she loves it. She is able to download all of her games and apps that she uses to have on the iPad.,Easy to navigate!,Positive
15276,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,I enjoy all the features on the Fire 7 tablet!!!!!,Internet connection shotty,Positive
15277,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My daughter bought this with her birthday money. She loves it and is always playing it.,Worth the money. Very fun for the kids,Neutral
15278,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this for my daughter who uses it in her AP classes...easier to use a bigger screen than her phone screen in class. She loves it!Price was great!,Great purchase!,Positive
15279,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,This product was easy to set up and to use. Works great and has expandable storage which is nice.,"Great product, easy to use",Positive
15280,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I bought this for my mom. She enjoys checking her email and Facebook. She enjoys playing games most of all.,Entertainment for my mom,Positive
15281,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,This little sorcerer's box displays magical pictures and bright pretty colors.,Magic picture box,Positive
15282,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,The only problem I have is have to recharge battery every 4-5 hrs. Other than that is a great item !!,short battery life,Positive
15283,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Very pleased with the quality of this tablet and I was fortunate that it was on sale at the time of purchase,Excellent tablet Christmas gift for my niece,Positive
15284,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Got this for my grandmother who's not very tech savvy but she was able to learn how to use it quickly.,"Great tablet, great price!",Positive
15285,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,It's great but I miss the hd option. My 5yo loves it!,Great tablet for a 5yo,Positive
15286,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,It's so easy to use and fun! I watch shows on Netflix and MTV apps,Great tablet,Positive
15287,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,everything was as I expected.... and order it online and pick it up next day... easy to do...,good,Neutral
15288,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This is the right size to carry around. Really like this Tablet.....,Great Tablet,Positive
15289,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,So much better than the original one I had. I would definitely buy another one.,Love it,Positive
15290,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I replaced another Kindle Fire that was broken after I sat on it! I liked all the Fires that I have had so much that I bought another and it is still in use.,Great tablet and e-reader,Neutral
15291,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I love my Kindle! It's perfect for reading my favorite books!,Great tablet for reading,Positive
15292,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I like it. It's better than the Apple mini. Plenty of apps.,Noce,Positive
15293,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I have already got 2 from Best Buy before this is my third one,Great tablet,Positive
15294,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This is a good size tablet! It is fast and responsive.,Easy to use!,Positive
15295,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I like this Kindle the only this is it does not read the books as good as my older Amazon Kindle Fire.,Great,Positive
15296,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This Kindle is amazing for children and tweens. Its sturdy and light and fun to use.,Great tablet for tweens,Positive
15297,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great tablet for the money so cheap that I use it for a stand alone interface for my fish tank,Great for the money,Positive
15298,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Love this product, and don't know why it took so l",lAmazon Fire tablet - One of my Best Buy's,Positive
15299,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I'm enjoying my amazon fire. I've been reading great books, checking my e-mail and shopping.I highly recommend this product..value great quality great.You won't be disappointed.",Great buddie,Positive
15300,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,My daughter has had this tablet for almost 2 months and it works well.,Great tablet for child.,Neutral
15301,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This tablet is great for games and music. My son enjoys playing games and music on this device.,My son enjoys his tablet!,Positive
15302,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great tablet - good for kids and the whole family!,Great Service,Positive
15303,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Purchased this for my fiance's youngest son for Christmas and also to replace his broken ""no name"" handheld. He loved it. The speed, ease of use and size were perfect for him. He mostly uses it for music, youtube and instagram..all of which seem to work fine on it. It was also very affordable. He's happy with it so we are too.",great gift for young teen,Positive
15304,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I bought this for my daughter. I like it all in all. I was unaware that it didn't have a google to do internet searching.,Great for the price,Neutral
15305,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I love this tablet/kindle. I can access email, Facebook, play simple games, shop online and read my books.",Very versatile,Positive
15306,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"So i have bought every generation of Kindle since they came out and they have all been fantastic, especially for read school books.",This is my 5th Kindle,Positive
15307,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,This tablet is great for ebooks and small apps. Kid friendly.I feel like it runs slower than apple products. But can't beat the price overall.,"Great Product, Simple to use",Neutral
15308,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"The Fire makes easy reading. I also love the internet capabilities and the apps that I can access with ease. The horizontal book format for reading makes it even better to read through each book. I receive my emails quickly wherever I may be, as long as I am connected to wifi. I would recommend the Fire to anyone. And the personnel at the Beat Buy store were very knowledgeable about this product and helped me a great deal through the buying process.",Easy to read with Fire,Positive
15309,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,My daughter loves her new tablet she does everything on it,Perfect,Neutral
15310,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,2.0,"It is too heavy for its size! I purchased it to replace a larger Nook, and find that it weighs as much. Screen is attractive but it even with a good signal in public places, hanging on to Wifi is difficult. It is not efficient when downloading (buffering, buffering...) and I am still debating returning it for another tablet.","I bought it for travel, but barely used it.",Neutral
15311,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,this is a simple machine but enough for me to use for my business,a simple machine,Neutral
15312,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,This device meets the needs of my grandson. He can read and play games on it. It also has the parental safeguards.,"My grandson loves it,",Neutral
15313,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Can carry a ton a of books around with ease and read any where,Kindle Fire great for reading,Neutral
15314,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,"I purchased this since I bought my grandson this tablet for Christmas. The tablet is slow, considering price that's OK.I have problems with the charger, it won't charge when I am using the tablet, the charger needs to be plugged in and not moved for it to charge.For the price the tablet is OK.",Good First Tablet,Neutral
15315,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I love my Fire reader! The best feature is being able to change the screen to black with white letters. This is much easier on my sensitive eyes.,Love it!,Positive
15316,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I use mine for email, Facebook ,games and to go on line. I also have down loaded books. I use it to take photos. It is small and be taken easily. I would recommend it to anyone .",Love it!!!,Neutral
15317,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,The best reader from Kindle and I can surf the web as well.,great reader,Positive
15318,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I've bought several kindles for my grandkids they all enjoy them we use it for the library and download into overdrive and there are so many free games kids love this,Kindle for grandchild,Positive
15319,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,The product is very durable and is great for children,Great produxt,Positive
15320,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This tablet is a thing of beauty. The entire family loves being on it. Works great.,Amazon Fire Tablet,Positive
15321,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I got it just for my son and he can get on and play games and watch videos no problem, the parental controls are amazing and keep him in his specific apps",Great apps for kids,Positive
15322,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I have not stopped reading on this amazon fire. Love it!!,Great tablet/reader,Positive
15323,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Great for reading books, but I having to manually update the apps is a pain.",Great for Reading,Positive
15324,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"I bought this primarily for videos for my son while in the car. I have messed around with it a bit and found the internet connections to be a bit slow. Its to be expected for a tablet at this price point. Overall, I am happy with the product.",Happy with this purchase,Neutral
15325,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I really like it, it's working out quite well for me wish I had bought one a lot sooner",It's great,Positive
15326,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This tablet is so great for school children to play and learn on.,EXCELLENT,Positive
15327,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,"The amazon tablet is priced amazingly. However, the tablet needs to be restarted constantly to find a WiFi connection.",Loses WI Fi Constantly,Positive
15328,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this to stream HD music via bluetooth to my stereo. Works great and for the price offered can't be beat.,great device for my needs,Positive
15329,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Bought this with the intention of reading more, it serves it's purpose! I will be purchasing another one soon for my nephew, for his books and learning games.",Good for reading and simple homework.,Positive
15330,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Easy to use. Intuitive to figure out most functions and operations.,intuitive,Positive
15331,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Bought this for my teenage daughter and it works beautifully with great battery life.,Great tablet for kids,Positive
15332,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Easy to use and love all the things I can do on it.,Love it and can't live without it. User friendly.,Positive
15333,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"This is an excellent device, however, I did take this back and exchanged it for an 8 which I simply love.",Excellent device,Positive
15334,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I bought this for my niece. She uses this for E-books. Better than having to store tons of books in her case.,Happy with purchase,Positive
15335,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Got for reading Amazon books. Works great. Would recommend.,Great for Kids & Reading,Positive
15336,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Just love this tablet.does everything teenage grandson needs it to do! I also buy one for my granddaughter!,Great tablet for my grandson,Positive
15337,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,nice to have to watch netflexs on in bed and relax.,nice to have,Positive
15338,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,So easy to use super clear can't. Beat the price all around great buy,Awsome,Positive
15339,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,a gift. He LOVES it. was a reasonable price. thks.,Amazon Fire Tablet,Positive
15340,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I purchased for reading. It has been everything I have expected.,As expected I purchased,Neutral
15341,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Is nice for reading, sometimes the screen is a little slow. Hate the ads on the main screen",Great for reading,Neutral
15342,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I debated on what tablet/reader to buy and decided on the fire! I have been very pleased with it. Bought it on sale, what a great price!",Love my Fire!,Positive
15343,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Looked for a tablet for reading books and light web surfing. This fits that need.,Good tablet for everyday use,Positive
15344,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Brought this small reader for my mom who wanted something larger than her phone to do pintrest and read on. She loves it.,Gift for mom,Neutral
15345,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I'm an author and frequently give these away as promotional prizes. My readers love them.,A book readers best friend,Positive
15346,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this tablet for my son and he loves it. He enjoys playing on it and enjoying his free time app.,Excellent tablet,Positive
15347,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My other one last for two years. Than went out. My daughter loves it,Does the job,Neutral
15348,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My son and I both love the Amazon fire! He's 8 and plays his games and downloads books. I download books and watch movies and shows,Love my Fire,Positive
15349,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Got this tablet for my 3 year old daughter, and subscribed to free time to download all her favorites plus some new apps. The only issue is that some things take a while to install or load and sometimes freezes. Although I think that may be due more to my WiFi and the fact that I have a ton of devices on my network. I only wish that it was 4G or LTE instead of WiFI.",Perfect for my daughter,Neutral
15350,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,This is a great little tablet for my son. It is easy for him to navigate through and it also has parental controls . I can control how long he uses it and what he reads.,Great for kids,Positive
15351,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Very durable for a child. Offers more than one user so everyone can read their favorite books.,Great storage,Positive
15352,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,2.0,"Hi,I ordered this for my daughter who has an extensive liking of tablets. She didnt like it because of lack of google play services and she didnt have the patience to work with it. I knew that the os is only amazon specific but despite the apps that can be downloaded, she was disappointed. I returned it.If you are an avid amazon person, the tablet works great, if you want a google tablet, this isn't for you. I would recommend these for people that want a good decent tablet that they can read and use amazon apps on.",Its gd if you like amazon,Neutral
15353,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great tablet for reading and game play. Color is great.,Great tablet for reading with internet options.,Positive
15354,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I love the touch screen aspect still love the original.,Wonderful colors,Positive
15355,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I love this tablet,I use it for school readings ,for my philosophy class , my Mac book is to delicate to take to school,but my fire tablet is perfect !",Great tablet,Positive
15356,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Got fort my kid, had Christmas and birthday money. Wanted their own tablet and worked good as we are prime members.",Perfect for kids and prime members,Positive
15357,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I bought this tablet for my daughter and she loves it, so i love it.",Great tablet at a great price,Positive
15358,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Product is great. Plenty storage for lots of books,Great product,Positive
15359,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Bought this tablet for 7 and 2 year old and they are very easy to use. Very durable as they have been dropped a numerous amount of times. No scratches or anything and has many apps.,Love this tablet,Positive
15360,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,amazon fire 7 inch tablet is a great product and works great and no issues,amazon fire 7 inch tablet,Positive
15361,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Great tablet with a lot of features. Great price too.,Great tablet,Positive
15362,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Works great, makes a great gift! .................",Good value,Positive
15363,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"It is a nice little no frills tablet, but it could be better, for one it is only limited to amazons web browser, and I like chrome. It is no big deal because what I paid for it I did not expect it to be blazing fast or anything like that.","Good, but can be better",Neutral
15364,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Its a great tablet for a low price. There are thousands of apps and electronic books to read.,Great tablet,Positive
15365,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I like the way I can read many books and magazines as well as play various games on my kindle.,Great Multi Use Kindle,Positive
15366,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Amazon's Kindle Fire line only gets better as price gets lower. This is my 3rd Kindle Fire purchased, the first 2 still work well after daily use for more than 3 yrs. A sleeker new design makes the product look more relevant. Some definate improvements over the earlier versions include the rear camera, moving the charging port to the top, and a crisper, clearer screen. The Operating system seems to have been upgraded as well and now is more like a cell phone than a mini computer which I think helps it as well. Holds a charge for a good while under normal use. Am already thinking about replacing the other 2 to the newer generation models. Absolutely will recommend Amazon Kindle FIre to anyone who will listen.",Kindle Fire is on Fire,Positive
15367,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,The kids will have a lot of fun time with games and learning,Good one to play with,Positive
15368,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Good way to get started for kids to play with and they can learn,Good for kids to use,Positive
15369,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I replaced an older tablet with this new version, all of my e-books transferred to the new one and I love it.",Love the new tablet!,Positive
15370,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Granddaughter loves it these was her upgrade for her birthday,this was an upgrade,Neutral
15371,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Bought this to use on my travels. comes in handy surfing the web.,awesome for games and movies,Positive
15372,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Great 1st tablet for my little nephew downloaded great games and after he dropped it twice still works and looks amazing lol,great first tablet for my 6 year old nephew,Positive
15373,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My son uses his tablet on a daily basis. He makes sure he has his case on it and can use all the apps. I can also use it and put on parental protections.,Great buy,Positive
15374,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I have bought the cheaper tablets for my kids, in the past, however, the sales associate recommend this tablet, and it was only 10 dollars more. So far, I am really impressed by the difference in quality.",Great tablet,Positive
15375,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this tablet for my 8 year old....when going on long cars rides it's nice to keep them entertained. It was a great value.,Great Tablet for the young kids.,Positive
15376,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My daughter loves it. She can read books and watch movies.,We love the books that you can read.,Neutral
15377,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,My son loves this product. He plays video games and watch movies on his tablet. We also use it for learning. There are several learning apps you can download on this product.,Good product my son loves it...,Neutral
15378,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,1.0,"We purchased this tablet for our 5 y ear old since all the other kid-friendly tablets were limited it what they had on them. Something should be changed regarding the port for the charger. The little area with the small bar in it keeps bending to the point, 5 months later it broke off and of course the warranty has ended. I am over tablets. If you can buy it on black Friday for 25.00 bucks or less, it should be that price all year long. So now he has no tablet because I am not sending it out to have someone else's sent back to me..re-furbished. I am very disappointed.",Not the greatest for kids,Neutral
